7.8,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15295,0.1096,0.15052,0.95728,0.65761,0.013304,0.52702,4.151,1.1424,0.045205,0.0062851,1.0015,0.11617,0.043526,1.9067
7.9,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15234,0.10799,0.14824,0.978,0.67167,0.012748,0.52784,4.154,1.1508,0.044598,0.0062329,1.0063,0.11526,0.043088,1.8526
8,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15178,0.10648,0.146,0.99898,0.68606,0.0122,0.52867,4.1571,1.1594,0.044033,0.0061854,1.011,0.11442,0.042682,1.8008
8.1,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15125,0.10507,0.1438,1.0202,0.70074,0.01166,0.52952,4.1604,1.1683,0.043505,0.0061426,1.0156,0.11363,0.042303,1.7513
8.2,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15076,0.10376,0.14163,1.0416,0.71571,0.011133,0.53037,4.1639,1.1773,0.043014,0.0061041,1.0202,0.11289,0.041948,1.7039
8.3,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1503,0.10254,0.1395,1.0632,0.73095,0.010619,0.53123,4.1676,1.1865,0.042555,0.0060694,1.0246,0.1122,0.041617,1.6587
8.4,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14987,0.1014,0.13741,1.085,0.74644,0.010117,0.53209,4.1714,1.1959,0.042127,0.0060378,1.029,0.11157,0.041312,1.6154
8.5,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14947,0.10034,0.13536,1.1069,0.76217,0.0096322,0.53294,4.1754,1.2055,0.041728,0.0060092,1.0333,0.11098,0.041027,1.5741
8.6,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1491,0.099351,0.13335,1.1289,0.77811,0.0091642,0.53378,4.1796,1.2153,0.041356,0.0059836,1.0375,0.11042,0.040761,1.5346
8.7,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14875,0.098429,0.13138,1.151,0.79425,0.0087144,0.5346,4.1839,1.2252,0.041009,0.0059605,1.0416,0.10991,0.040513,1.4969
8.8,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14843,0.097569,0.12945,1.1732,0.81057,0.0082822,0.53541,4.1884,1.2353,0.040685,0.0059395,1.0456,0.10942,0.040279,1.4608
8.9,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14813,0.096767,0.12757,1.1954,0.82705,0.0078689,0.5362,4.1929,1.2455,0.040383,0.0059205,1.0495,0.10897,0.040062,1.4263
9,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14785,0.09602,0.12572,1.2177,0.84367,0.0074749,0.53697,4.1976,1.2559,0.040102,0.0059034,1.0534,0.10855,0.039862,1.3934
9.1,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14758,0.095324,0.12392,1.2399,0.86042,0.0071004,0.53771,4.2024,1.2663,0.039839,0.005888,1.0572,0.10816,0.039675,1.362
9.2,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14734,0.094674,0.12216,1.2621,0.87729,0.0067452,0.53843,4.2072,1.2769,0.039594,0.0058739,1.0609,0.10779,0.039499,1.332
9.3,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14711,0.094068,0.12044,1.2843,0.89424,0.006409,0.53912,4.2121,1.2875,0.039366,0.0058612,1.0646,0.10745,0.039334,1.3033
9.4,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1469,0.093503,0.11876,1.3065,0.91127,0.0060915,0.53978,4.2171,1.2983,0.039153,0.0058497,1.0681,0.10712,0.039178,1.2759
9.5,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1467,0.092977,0.11713,1.3285,0.92835,0.005792,0.54042,4.2222,1.309,0.038954,0.0058394,1.0716,0.10683,0.039036,1.2498
9.6,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14651,0.092487,0.11554,1.3504,0.94547,0.0055104,0.54103,4.2272,1.3198,0.038768,0.00583,1.0751,0.10655,0.038904,1.2249
9.7,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14634,0.092029,0.11399,1.3722,0.96261,0.0052463,0.54161,4.2323,1.3307,0.038595,0.0058214,1.0784,0.10629,0.03878,1.2011
9.8,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14618,0.091602,0.11248,1.3939,0.97975,0.0049986,0.54217,4.2374,1.3415,0.038434,0.0058137,1.0817,0.10605,0.038663,1.1784
9.9,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14603,0.091204,0.11102,1.4153,0.99688,0.0047662,0.5427,4.2425,1.3523,0.038283,0.0058067,1.0849,0.10582,0.038553,1.1566
10,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14589,0.090833,0.1096,1.4366,1.014,0.0045485,0.5432,4.2476,1.3631,0.038143,0.0058004,1.0881,0.1056,0.03845,1.1359
10.1,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14576,0.090487,0.10822,1.4576,1.031,0.0043458,0.54367,4.2527,1.3739,0.038012,0.0057947,1.0912,0.10541,0.038356,1.1161
10.2,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.14564,0.090164,0.10688,1.4784,1.048,0.0041565,0.54412,4.2578,1.3847,0.03789,0.0057895,1.0943,0.10523,0.038267,1.0973
